348991;Медяник club;Москва;Мира пр-т, д. 68;7 (495) 680-31-45, 7 (495) 680-74-10;Всеволод Дубин;все хорошо;отказался;;Минимальный;156 от 2010-05-18 до 2010-05-18
491981;Международный Нефтегазовый Клуб;Москва;Хрустальный пер., д. 1;7 (495) 234-22-28, 7 (495) 232-66-96 (факс);Елена Вагнер;все хорошо;новое;2010-11-23;;ЕВА-1-БЧ-0-12-1603 от 2011-12-07 до 2011-12-07
610769;Межотрослевая комплексная сеть;Москва;Акад. Королева ул., 13;217-3554;Ирина Акопян;новое;новое;;;
277399;Мезон кафе;Москва;Саввинская наб., д. 12, стр. 8;7 (925) 545-84-23, 7 (499) 246-32-40;Марина Муринова;все хорошо;в работе;;;
610770;Мейсон - Ватель;Москва;;246 66 27, моб. 33(0)6 08 73 02 13;Ирина Акопян;новое;новое;;;
323440;Мека (закрыт);Москва;Расплетина ул., 12, стр. 1;194-0334;Алла Петровская;закрыт;новое;;;
449412;Меланж;Москва;Ленинский пр-т., д. 68/10;7 (495) 930-15-90;Косарев Андрей Андреевич;все хорошо;отказался;;;
363468;Меланж;Москва;Сокольнический вал., д. 22, стр. 1;7 (495) 269-77-57;;не проверено;новое;;;
613275;Меленка;Москва;Перерва ул., д. 43, стр. 1 ТРК БУМ, этаж 2;7 (495) 725-40-96;Тихонов Артём Юрьевич;все хорошо;отказался;;;
424833;Меленка;Москва;Никольская ул., 10, ТОЦ Шереметьевский;7 (495) 974-10-11;;закрыт;отказался;;;
380353;Меленка;Москва;Мичуринский пр-т, Олимпийская деревня, д. 3, кор. 1, ТРЦ Фестиваль;7 (495) 651-38-22, 7 (495) 651-38-33;;назначить менеджеру;отказался;;;
374510;Меленка;Москва;Солянка ул., д. 1/2, стр. 1;7 (495) 933-83-19, 7 (495) 624-65-45, 7 (495) 624-51-10, 7 (495) 624-78 12;Тихонов Артём Юрьевич;все хорошо;отказался;;;
254289;Меленка;Москва;Декабристов ул., д. 12 (ТЦ Золотой Вавилон, этаж 2);7 (495) 745-50-96, 7 (495) 745-50-97;Анар Ахунов;все хорошо;отказался;;;
254282;Меленка;Москва;"Таганская пл., д. 1/2, ТЦ "Звездочка" 3 этаж";7 (495) 974-03-25, 7 (495) 974-03-26;Тихонов Артём Юрьевич;все хорошо;отказался;;;
254275;Меленка;Москва;"Ярцевская ул., д. 19, ТЦ "Рамстор" 2 этаж";7 (495) 641-28-75;Тихонов Артём Юрьевич;все хорошо;отказался;;;
613277;Меленка (закрыто);Москва;Земляной Вал ул., д. 33 ТЦ Атриум;7 (495) 981-15-12;;закрыт;отказался;;;
614836;Мелиор;Москва;МО, г. Химки, м-н Новогорск, Заречная ул., вл. 11;7 (495) 793-11-04, 7 (495) 983-12-51;Илья Кропотов;все хорошо;в работе;;;
610771;Мелитта Русланд;Москва;;721-36-56, 721-10-26;Ирина Акопян;новое;новое;;;
449415;Мельба;Москва;Малая Дмитровка ул., д. 4;7 (495) 699-30-73;;к удалению;новое;;;
616871;Мельница;Москва;Фестивальная ул., д. 3;7 (495) 457-40-09;;все хорошо;новое;;;
1990;Мельница;Москва;Варшавское ш., 21-й км;7 (495) 384-41-01, доб.257;Алексей Серьянов;не проверено;в работе;;;
1267;Мельница;Москва;Б.Пироговская, 2/6;248-7400;Алла Петровская;к удалению;новое;;;
353251;Менга;Москва;Ленинский пр-т, д. 158 (гостиница Салют);7 (495) 234-93-10;Яропольская Яна;все хорошо;в работе;;;
613556;Менза;Москва;Русаковская ул., д. 22;7 (499) 269-64-44;Елена Вагнер;все хорошо;оплачено;2012-04-06;Базовый;
406437;Менза;Москва;Б. Дмитровка ул., д. 32;7 (495) 650-32-40;Елена Вагнер;все хорошо;в работе;2012-04-06;;
633463;Менуа;Москва;Оренбургская ул., д. 32, стр. 5;7 (495) 642-15-17;Миронов Кирилл Валерьевич;все хорошо;в работе;;;
617989;Меню-кафе;Москва;Краснопролетарская ул., д.36;7 (495) 710-99-35, 7 (495) 543-53-50;Всеволод Дубин;все хорошо;в работе;;;
349261;Мери Лайн;Москва;Манежная пл., д. 1, стр. 2, ТЦ Охотный ряд;7 (495) 737-84-19;Яропольская Яна;не проверено;новое;;;
610772;Мерида Плюс;Москва;Веткина ул., 2;247-8274;Ирина Акопян;новое;новое;;;
610773;Меридиан;Москва;Ижорская ул., 7;486-4701, 486-4747 (факс);Ирина Акопян;новое;новое;;;
600050;Меридиан;Москва;МО, г. Жуковский, Грищенко ул., д. 4;7 (916) 602-43-97, 7 (496) 487-48-72;Борисова Наталья;все хорошо;отказался;;;
610774;Меркурий;Москва;Промышленная ул., 11А;730-3546, 730-3547 (ф);Ирина Акопян;новое;новое;;;
610776;Мерх Тим;Москва;ул.11-я Парковая, д.44, корп.1;965-35-28 965-60-74;Ирина Акопян;новое;новое;;;
633733;Местиере;Москва;Ленинский пр-т, д. 38 (Г-ца Спутник, 1 этаж);7 (495) 930-22-88;Тихонов Артём Юрьевич;все хорошо;оплачено;2012-10-31;Базовый;АТИ-4-БП-0-10-1736 от 2011-10-24 до 2011-10-24
615673;Место;Москва;Петроверигский пер., д. 3, стр. 1;7 (495) 624-93-05;;все хорошо;новое;;;
449420;Место встречи;Москва;Тверская ул., д. 17;7 (495) 629-23-73, 7 (495) 629-30-16;;не проверено;новое;;;
361765;Месье Круассан;Москва;Бауманская ул., д. 42;7 (499) 261-68-74;Наира Ашуров;все хорошо;отказался;;;
625244;Метелица;Москва;Н. Арбат ул., д. 21;7 (495) 691-12-12, 7 (905) 576-12-12;Добрынская Наталия;все хорошо;в работе;;;
632325;МетеоРус;Москва;ул. Учинская, д.6, оф. 204;(495) 737-6997;Лилия Гридяева;новое;отказался;;;
279978;Метр пива;Москва;Сущевская ул., д. 9;7 (499) 973-07-77;Косарев Андрей Андреевич;все хорошо;не сложилось;;;
449429;Метро;Москва;Олимпийский пр-т, д. 18/1 (г-ца Ренессанс);7 (495) 931-90-00;Наташа Водопьянова;все хорошо;новое;;;
449427;Метро;Москва;Верх. Радищевская ул., д. 2/1;7 (495) 915-2818, 7 (495) 915-2919;Наира Ашуров;все хорошо;отказался;;;
449425;Метро;Москва;Нижняя Первомайская ул., д. 67/7;7 (495) 965-62-86;Борисова Наталья;не проверено;не дозвонились;;;
433887;Метро;Москва;Садовая-Триумфальная ул., д. 10/13, стр. 1;7 (495) 978-91-46, 7 (495) 978-26-89;Силин Александр;все хорошо;в работе;;;
335820;Метро клуб;Москва;Б. Черкасский пер., 4, стр. 2;7 (495) 621-43-48;Наумов Никита;все хорошо;в работе;;;
2800;Метрополис;Москва;Садовая-Триумфальная ул., д. 4/10, стр.1;7 (495) 299-79-74;Наира Ашуров;все хорошо;отказался;;;
1775;Метрополь;Москва;Театральный пр., д. 1/4, г-ца Метрополь;7 (499) 270-10-61, 7 (495) 643-47-99;Силин Александр;все хорошо;в работе;;;
246737;Меццо Форте;Москва;1-я Останкинская ул., стр. 53, Здание Торгового Центра;7 (495) 602-24-46;Тихонов Артём Юрьевич;все хорошо;отказался;;;
632443;Мечта;Москва;Садовническая ул., д. 84 стр. 3/7;7 (495) 633-21-11;Добрынская Наталия;все хорошо;в работе;;;
2282;Мещанская слобода;Москва;Мира пр-т., д. 19;7 (495) 681-15-39;Силин Александр;все хорошо;в работе;;;
449437;Мещерский дворик;Москва;Мещёрский пр-т, д. 22, стр. 12;7 (495) 972-12-25, 7 (901) 546-12-25;Наира Ашуров;все хорошо;отказался;;;
613809;Миа Флоренция;Москва;Бутырский Вал ул., д. 5;7 (495) 363-18-73;Марина Муринова;все хорошо;оплачено;2012-12-10;Базовый;
616508;Миг 21;Москва;Варшавское ш., влад. 135А;7 (495) 388-75-53;Косарев Андрей Андреевич;все хорошо;отказался;;;
449439;Миглиоре;Москва;Академика Пилюгина ул., д. 10, в здании Мегацентр Италия;7 (499) 132-75-40;Анар Ахунов;все хорошо;отказался;;;
449440;Мидзуми;Москва;Профсоюзная ул., д. 85, стр. 1;7 (495) 916-86-30;Яропольская Яна;все хорошо;в работе;;;
614043;Мизон Кафе;Москва;Саввинская наб.,12 стр.8;(499) 246-32-40;Марина Муринова;к удалению;в работе;;;
419863;Мизучи;Москва;Татарская ул., д. 11/7;7 (495) 953-30-27, 7 (916) 516-75-34;Борисова Наталья;все хорошо;отказался;;;
625131;Мика;Москва;Поварская ул., д. 16;7 (495) 697-77-89;;не проверено;новое;;;
632820;Микантли;Москва;Бауманская ул., д. 6 (БЦ Виктория Плаза, 1 этаж);7 (495) 645-52-77;Наира Ашуров;все хорошо;отказался;;;
614048;МИКС кафе;Москва;Коровинское ш., 2 А (здание Метростроя, 1-этаж);7 (495) 489-80-83;Косарев Андрей Андреевич;все хорошо;не дозвонились;;;
2772;Милена;Москва;МО, Дмитровское ш., Виноградово, д. 36;7 (495) 576-00-91, 7 (495) 408-61-37;Косарев Андрей Андреевич;все хорошо;отказался;;;
429423;Мили;Москва;Лубянский пр-д, д. 15;7 (495) 625-10-20;Борисова Наталья;все хорошо;оплачено;2012-09-26;Базовый;НБО-1-БП-10-09-1335 от 2011-09-26 до 2011-09-26
612718;Милк энд Хани;Москва;Мясницкая ул., д. 38, стр. 1;7 (495) 628-99-47, 7 (495) 621-32-78;Яропольская Яна;закрыт;новое;;;
376623;Милос;Москва;МО, п. Мамыри, Калужское ш., 21 км, ТРЦ Мега;7 (495) 739-00-08;Яропольская Яна;все хорошо;в работе;;;
610778;Милфорд чай;Москва;Электродный пр., 6, офис 28;176-1472, 1445;Ирина Акопян;новое;новое;;;
610779;Милфуд;Москва;8 Марта ул., 6;221 - 80 -22, 259-77-45, 1367178;Ирина Акопян;новое;новое;;;
610780;Мильстрим;Москва;Звездный б-р, 21, оф. 331;215-5410/5801, 787-2851;Ирина Акопян;новое;новое;;;
633325;Мимино;Москва;Гастелло ул., д. 39;7 (495) 964-85-72;Тихонов Артём Юрьевич;все хорошо;отказался;;;
633324;Мимино;Москва;Ленинградское шоссе, 37-ой км;7 (499) 736-50-32, 7 (915) 151-01-10;Тихонов Артём Юрьевич;все хорошо;отказался;;;
625213;Мимино;Москва;Старая Басманная ул., д. 18, стр. 4;7 (495) 641-03-87;Тихонов Артём Юрьевич;все хорошо;отказался;;;
385950;Мимино;Москва;Мира пр-т, д. 169/1;7 (495) 507-01-63;Тихонов Артём Юрьевич;все хорошо;отказался;;;
431029;Миндаль;Москва;Киеское шоссе, БЦ Румянцево, стр. 1;7 (499) 940-93-30;Наташа Водопьянова;все хорошо;отказался;;;
324237;Миндаль;Москва;Волочаевская ул., д. 40Б;7 (495) 362-80-69;Наташа Водопьянова;все хорошо;не дозвонились;;;
449448;Минибар;Москва;Маросейка ул., д. 6/8;7 (495) 623-15-17;Марина Муринова;не проверено;новое;;;
449361;МинСельХоз;Москва;Петровка ул., д. 5;7 (495) 775-19-69, 7 (495) 775-19-59;Тихонов Артём Юрьевич;все хорошо;оплачено;2012-10-19;Премиум;АТИ-3-БП-20-10-1252 от 2011-10-07 до 2011-10-07
414378;Минутка;Москва;Старый Гай ул, д. 7A;7 (495) 375-34-11;Яропольская Яна;все хорошо;в работе;;;
2284;Минутка;Москва;Россошанский пр-д, д. 3, корп. 4;7 (495) 381-66-56;Косарев Андрей Андреевич;все хорошо;отказался;;;
207882;Мио;Москва;Калужская площадь, д. 1;7 (499) 238-58-48, 7 (495) 925-0799 [факс];Марина Муринова;все хорошо;в работе;2011-07-01;;52756-2-НЧ-0-07-1641 от 2010-06-01 до 2010-06-01
415861;Миори;Москва;Бибиревская ул., д. 10, корп. 2;7 (495) 657-91-18;;закрыт;новое;;;
632324;Мир;Москва;Мира пр-т, д. 3, стр. 3;7 (495) 280-04-81;Добрынская Наталия;все хорошо;новое;;;
361232;Мир Гостеприимства;Москва;Головинское ш., д. 5, стр.2;7 (495) 972-11-67;Лилия Гридяева;все хорошо;в работе;;;
600001;Мир пиццы;Москва;Краснодарская ул., д. 58 Г;7 (495) 358-14-82;Наташа Водопьянова;все хорошо;отказался;;;
2290;Мир пиццы;Москва;Красная Пресня ул., д. 25/2;7 (499) 252-41-07;Наташа Водопьянова;все хорошо;отказался;2011-04-23;;146 от 2010-04-23 до 2010-04-23
2280;Мир пиццы;Москва;Смоленская пл., д. 6 А;7 (499) 241-27-16;Наташа Водопьянова;все хорошо;отказался;;;
632484;МИР СИГАР;Москва;Сокольническая пл, д. 4А;7 (495) 380-22-09;Лилия Гридяева;новое;в работе;;;
610784;Мир чистоты и свежести;Москва;1-ая Фрунзенская ул., 5;775-06-50;Ирина Акопян;новое;новое;;;
633285;Мир шашлыка;Москва;Ленинградский пр-т, д. 27;7 (495) 226-88-35, 7 (495) 649-06-04;Борисова Наталья;все хорошо;отказался;;;
302457;Мир Эль;Москва;Зацепский вал, д. 6/13;7 (495) 923-40-20, 7 (495) 953-62-93;Кристина Акопян;к удалению;новое;;;
366164;Мираж;Москва;Складочная ул., д. 1, стр. 39;7 (495) 798-31-57;Наира Ашуров;закрыт;новое;;;
311617;Мираж;Москва;Миклухо-Маклая ул., д. 13;7 (903) 566-11-44;Наумов Никита;все хорошо;отказался;;;
632226;Мираторг Агропромышленный холдинг;Москва;"Московская область, Домодедовский р-он, 34ый км трассы "Москва-Дон", строение 1 (14 км от МКАД)";7 (495) 651-92-52;Лилия Гридяева;новое;в работе;;;
418408;Мисато;Москва;Мясницкая ул., д. 47;7 (495) 725-03-33;Всеволод Дубин;все хорошо;в работе;;;ВДУ-2-БП-22-12-1431/3 от 2011-12-06 до 2011-12-06
449453;Мистер Биркин;Москва;Бакунинская ул., д. 4/6, стр. 1;7 (499) 267-33-91;Силин Александр;все хорошо;в работе;;;
449455;Мистер Кейтеринг;Москва;Кожевническая ул., д. 8;7 (495) 235-43-91, 7 (495) 235-42-80;Силин Александр;все хорошо;в работе;;;
213587;Мистер Кейтеринг;Москва;Южнопортовая ул. 7, стр. 1;7 (495) 710-07-05, 7 (495) 710-07-15;Илья Кропотов;к удалению;в работе;;;
613795;Мистер Ли;Москва;Кузнецкий Мост ул., д. 7/9;7 (495) 628-76-78;Марина Муринова;все хорошо;в работе;;;
616886;Мистер Манки;Москва;Таганская, 29, стр. 1;7 (495) 729-41-78;;не проверено;новое;;;
346723;Мистер Шлягер;Москва;Багратионовский пр-д, д. 7;7 (499) 763-06-74, 7 (499) 737-68-00;;не проверено;новое;;;
297071;Мистерия;Москва;МО., г. Долгопрудный, Промышленный пр-д, д. 10;7 (495) 937-89-59, 7 (495) 980-97-83 (факс);Наташа Водопьянова;все хорошо;в работе;;;
610787;Мистраль;Москва;ул.Пудовкина, д.4;411-70-70;Ирина Акопян;новое;новое;;;
222322;Митино;Москва;"Москва, Пятницкое ш., 43, ТЦ "Митино", 2 этаж";"7(495)753-4299;7(495)589-1919";Наира Ашуров;к удалению;новое;;;
618109;Михаил Светлов;Москва;Измайловское ш., д. 71 (корп Г-Д);7 (903) 126-54-52;Яропольская Яна;не проверено;новое;;;
2295;Мицар;Москва;Симферопольский б-р, 24;7(499)619-3824;;не проверено;новое;;;
286048;Миш Меш;Москва;"Декабристов ул., 12, ТК "Золотой Вавилон", 2 этаж";7 (495) 745-50-35;Наира Ашуров;все хорошо;отказался;;;
449461;Мишель;Москва;Красная Пресня ул., д. 13;7 (499) 252-50-44, 7 (495) 605-83-10;Марина Муринова;все хорошо;в работе;;;
610789;Мобильные Теле Системы;Москва;;912-32-20;Ирина Акопян;новое;новое;;;
625296;Модильяни (закрыт);Москва;Красноказарменная ул. д. 2;7 (495) 234-42-88;Наира Ашуров;закрыт;отказался;;;
614484;Модное кафе;Москва;Цветной б-р, д. 30, стр. 1;7 (495) 694-23-03;Всеволод Дубин;все хорошо;не дозвонились;;;
449464;Модное кафе;Москва;Хорошевское ш., д. 68А;7 (499) 945-71-10;Наира Ашуров;закрыт;новое;;;
391179;Модус;Москва;1-й Труженников пер., вл. 4;7 (495) 971-54-20, 7 (495) 642-41-51, 7 (495) 979-17-43;Борисова Наталья;на модерации;отказался;2012-01-22;;
449466;Модус Вита;Москва;Маршала Бирюзова ул., д. 32;7 (495) 995-21-62, 7 (495) 995-21-63;Наира Ашуров;все хорошо;отказался;;;
253658;Мой двор;Москва;Сталеваров ул., д. 3Л;7 (495) 778-52-29, 7 (495) 979-33-84, 7 (495) 978-94-48;Наира Ашуров;все хорошо;в работе;2011-04-15;;
1323;Мой дворик;Москва;МО, г. Люберцы, п/о 3 Городок Б, д. 49, кор. 2;7 (495) 543-71-36;Борисова Наталья;все хорошо;отказался;;;
1322;Мой дворик;Москва;Новокосинская ул., д. 8, к. 2;7 (495) 703-51-00;Силин Александр;все хорошо;в работе;;;
613020;Мока Лока;Москва;Люблинская ул., д. 153;7 (495) 937-07-99;;назначить менеджеру;новое;;;
613019;Мока Лока;Москва;Новослободская ул., д. 3;7 (495) 775-11-08;;назначить менеджеру;новое;;;
613018;Мока Лока;Москва;МО, г. Химки, 8-ой микр. (ТЦ Оби);7 (495) 788-44-88;;назначить менеджеру;новое;;;
613017;Мока Лока;Москва;Вернадского пр-т, д. 76 (МГИМО);7 (495) 434-93-07;;назначить менеджеру;новое;;;
613016;Мока Лока;Москва;Народного Ополчения ул., д. 46, корп. 1;7 (495) 788-44-88, 7 (495) 192-61-01;;назначить менеджеру;новое;;;
613015;Мока Лока;Москва;МО, Ленинский р-н, 21 км Калужского ш. (ТЦ Оби);7 (495) 518-99-46;;назначить менеджеру;новое;;;
612182;Мока Лока;Москва;Б. Черкизовская ул., д. 6;7 (495) 788-44-88;;назначить менеджеру;новое;;;
616238;Мокка;Москва;Долгоруковская, 7;(495) 725 41 73, 725 41 74;;к удалению;новое;;;
273296;Молдова;Москва;Рождественка ул., д. 7;7 (495) 624-51-98, 7 (901) 712-10-83;Наира Ашуров;все хорошо;отказался;;;
633539;Молли Гвиннз;Москва;Коровий вал ул., влд. 11, стр. 1;7 (499) 230-11-85;Наташа Водопьянова;все хорошо;оплачено;2012-09-23;Премиум;НВО-3-БП-15-09-1758 от 2011-09-16 до 2011-09-16
375439;Молли Гвиннз;Москва;Красная Пресня ул., д. 1, стр. 5;7 (499) 252-24-59;Наташа Водопьянова;все хорошо;отказался;;;
209803;Молли Гвиннз;Москва;Пятницкая ул., д. 24, стр. 1;7 (495) 959-58-52;Наташа Водопьянова;все хорошо;отказался;;;
94213;Молли Гвиннз;Москва;Н. Арбат ул., д. 24/2;7 (495) 690-33-17;Наташа Водопьянова;все хорошо;отказался;;;
614414;Моллис Паб;Москва;Мясницкая ул., д. 13, стр. 3;7 (495) 624-46-96, 7 (495) 625-41-89, 7 (495) 623-04-92;Миронов Кирилл Валерьевич;все хорошо;отказался;;;
610790;Молмясопродукт, ООО;Москва;;747-51-67;Ирина Акопян;новое;новое;;;
2301;Молодежный;Москва;"ЦПКиО "Сокольники", Центральная аллея, 7";7 (495) 269-38-33;;не проверено;новое;;;
240612;Молоко;Москва;МО., Барвиха, Рублево - Успенское ш., д. 72А;7 (495) 635-18-15/16;Анар Ахунов;не проверено;отказался;;;
618099;МолокОво;Москва;МО, Ленинский р-н, с. Молоково, Школьная ул., д. 60;7 (905) 534-04-56;Наира Ашуров;все хорошо;отказался;;;
632789;Молочный завод Янино;Москва;москва;7(495) 790-95-84;Лилия Гридяева;новое;в работе;;;
625160;Мольберт;Москва;Мантулинская ул., д. 12;7 (495) 609-41-20;Наира Ашуров;все хорошо;новое;;;
2304;Момент;Москва;Б.Каретный пер., д. 19, стр. 2;7 (495) 904-36-81;;не проверено;новое;;;
242355;МоМо;Москва;Пятницкая ул., д. 66/2;7 (495) 953-95-20, 7 (495) 953-94-84;Марина Муринова;все хорошо;в работе;;;
855;Момояма;Москва;Смоленская пл., д. 5, г-ца Золотое кольцо, 3 этаж;7 (495) 725-03-30, 7 (495) 725-01-89 (факс);;не проверено;новое;;;
618086;Мон А Мур;Москва;1-й км Рублево-Успенского шоссе, д. 6;7 (495) 690-95-44;Наира Ашуров;все хорошо;отказался;;;
617888;Мон Кафе;Москва;Таганская пл., д. 10;7 (495) 912-98-30;Наира Ашуров;все хорошо;отказался;;;
94044;Мон Кафе;Москва;1-ая Тверская-Ямская ул., д. 4;7 (495) 250-88-00;Добрынская Наталия;все хорошо;в работе;;;
285893;Монарх;Москва;Ленинградский пр-т, 39а;7 (495) 155-67-28, 7 (495) 155-64-17;Марина Муринова;не проверено;новое;;;
632447;Монблан;Москва;М.О., Дмитровский р-н, г. Яхрома,Троицкая ул., д. 1;7 (495) 993-95-02;Борисова Наталья;новое;отказался;;;
386867;Моне;Москва;Ленинский пр-т., д. 91;7 (499) 132-75-95;Наира Ашуров;к удалению;новое;;;
386963;Монпансье;Москва;Тимура Фрунзе ул., д. 36/5;7 (499) 246-84-38;Марина Муринова;все хорошо;в работе;;;
246187;Монплезир;Москва;Щипок ул., д. 2;228-0070;Алла Петровская;закрыт;новое;;;
449684;Монро;Москва;Строителей ул., д. 8, корп. 3;7 (495) 930-34-47, 7 (499) 343-97-88;Борисова Наталья;все хорошо;отказался;;;
295558;Монтальто;Москва;Садовая-Кудринская ул., д. 20;7 (495) 234-34-87;Борисова Наталья;все хорошо;в работе;;;
445705;Монтана;Москва;Митинская ул., д. 52;7 (495) 752-10-22;Добрынская Наталия;все хорошо;отказался;;;
610791;Монтана кофе;Москва;Проезд Комсомольской пл, 16;7 (499) 975-33-67, 975-18-32;Лилия Гридяева;новое;в работе;;;
2315;Монте-Кристо;Москва;60-летия Октября пр-т, д. 23;7 (499) 126-10-75, 7 (495) 126-39-85 заказ тортов;Тихонов Артём Юрьевич;все хорошо;отказался;;;
260552;Монтего-Бэй;Москва;Петровка ул., 28/2, стр. 1;7 (495) 650-76-37;Марина Муринова;закрыт;новое;;;
1792;Монтекки и Капулетти;Москва;Ленинский пр-т, д. 72;7 (495) 930-16-25;;не проверено;новое;;;
244224;Монтероссо;Москва;Таганская пл., д. 10/2;7 (495) 792-32-30;Борисова Наталья;все хорошо;новое;;;
377747;Монтероссо пляж;Москва;Строгинское шоссе, влад. 54/32;7 (495) 510-96-86, 7 (903) 114-64-34;Борисова Наталья;все хорошо;отказался;;;
448951;Моня;Москва;Дежнёва пр-д, д. 29, стр. 1;7 (499) 186-45-72;Яропольская Яна;закрыт;новое;;;
625362;Морган и ко;Москва;Театральная ул., д. 24;7 (495) 643-83-32;;не проверено;новое;;;
449485;Море внутри (работает в летний сезон);Москва;Староваганьковский переулок, д. 19, стр.2, (на крыше R&B 3 этаж);8-495-697-0147;Марина Муринова;закрыт;в работе;;;
449486;Море времени;Москва;Б. Полянка ул., д. 51 А, корп. 9;7 (495) 953-49-13;Марина Муринова;все хорошо;в работе;2011-04-06;;142 от 2010-04-07 до 2010-04-07
633136;Море суши;Москва;Каширское шоссе, д.122;7 (499) 272-28-77;Елена Вагнер;все хорошо;новое;;;
633135;Море Суши;Москва;Саянская ул., 11А;7 (495) 739-91-56;Елена Вагнер;все хорошо;новое;;;
625155;Море Суши;Москва;Бибиревская ул., д. 10, корп. 2;7 (495) 657-91-18;Елена Вагнер;все хорошо;новое;;;
615816;Море Суши;Москва;Миклухо-Маклая ул., д. 11;7 (495) 935-80-89;Елена Вагнер;все хорошо;оплачено;2011-05-03;;
615815;Море Суши;Москва;2-ая Брестская ул., д. 24/15;7 (499) 251-68-98, 7 (495) 723-57-51 /доставка/;Елена Вагнер;все хорошо;оплачено;2011-05-03;;
615648;Море суши;Москва;Сущевская ул., д. 27, стр. 1;7 (495) 220-97-17;Елена Вагнер;все хорошо;новое;;;
427171;Море суши;Москва;Островитянова, д. 11, стр. 1;7 (495) 745-64-17;Елена Вагнер;все хорошо;новое;;;
397799;Море Суши;Москва;Нижегородская ул., д. 80, корп. 1;7 (495) 678-25-73;Елена Вагнер;все хорошо;новое;;;
610792;Морена;Москва;;484-9029, доб.116, 485-5356;Ирина Акопян;новое;новое;;;
610794;Морская свежесть;Москва;Алтуфьевское ш., 37;903-7425/7426;Ирина Акопян;новое;новое;;;
335403;Морские гады;Москва;Потаповский пер., 5, стр. 2;7 (495) 625-94-24;Добрынская Наталия;все хорошо;в работе;;;
616583;Морской;Москва;Измайловское ш., д. 71а, гостиничный корпус «Гамма-Дельта»;7 (495) 166-39-80;;все хорошо;новое;;;
610795;Морской клуб;Москва;;540-39-50;Ирина Акопян;новое;новое;;;
401814;Москафе;Москва;Ленинградский пр-т, д. 24;7 (495) 933-14-08;Миронов Кирилл Валерьевич;все хорошо;не дозвонились;;;
612238;Москва;Москва;Каланчёвская ул., д. 21/40;7 (495) 975-19-67;;не проверено;новое;;;
373519;Москва;Москва;г. Зеленоград, р-н МЖК, корпус 532;7 (495) 544-49-79, 7 (495) 544-49-69;Добрынская Наталия;все хорошо;новое;;;
240884;Москва Купеческая;Москва;Садово-Кудринская ул., д. 8/12 стр.1;7 (495) 691-08-10;Борисова Наталья;все хорошо;новое;;;
600297;Москвич;Москва;Усачёва ул., д. 2, стр. 1;7 (495) 720-55-14;Марина Муринова;все хорошо;в работе;2011-02-10;;52756-2-БП-20-03-1705 от 2011-03-16 до 2011-03-16
610796;Московская кофейня на паяхъ;Москва;Софийская наб., 30, стр. 2;232-3021/3023;Ирина Акопян;новое;новое;;;
632454;Московская Пивоваренная Компания;Москва;Московская область, Мытищи, Волковское шоссе, владение 12;7 (495) 788-54-33;Лилия Гридяева;новое;в работе;;;
351790;Московский;Москва;Нижняя Масловка ул., д. 10, стр. Б;7 (495) 685-59-35, 7 (495) 685-59-02;Наира Ашуров;все хорошо;новое;;;
266617;Московский дворик;Москва;Серебрянический пер., д. 2;7 (495) 916-02-73;Борисова Наталья;все хорошо;отказался;;;
610797;Московский Дом оборудования;Москва;Нижегородская ул., 31;7 (495) 937-56-93(многоканальный), 8-800-333-77-17(бесплатно для регионов);Лилия Гридяева;новое;в работе;;;
610798;Московский дом оборудования / МДО;Москва;Ленинградский пр-т, 8.;674-93-93;Ирина Акопян;новое;новое;;;
614335;Московское время;Москва;Покровка ул., д. 17;7 (495) 624-50-47;Илья Кропотов;все хорошо;в работе;;;
610799;Моспосуда;Москва;"Буденого пр-т , 37 А; Дмитровское ш., 77";234-3996, 155-4063/4932, 489-1432, 365-4126;Ирина Акопян;новое;новое;;;
395975;Моспроект;Москва;1-ая Брестская ул., д. 15;7 (495) 694-09-36;Миронов Кирилл Валерьевич;все хорошо;не дозвонились;;;
614546;Мохито;Москва;С. Басманная ул., д. 20, стр. 1;7 (499) 267-39-39;Косарев Андрей Андреевич;все хорошо;не сложилось;;;
633825;Мочойс;Москва;Косыгина ул., д. 15;7 (495) 939-80-47;Косарев Андрей Андреевич;все хорошо;отказался;;;
205447;Моя Мамочка;Москва;Пятницкая ул., д. 34;7 (495) 229-66-88;Наира Ашуров;к удалению;отказался;;;
271255;Мрав;Москва;Домодедовская ул., д. 15;7 (495) 391-83-81, 7 (495) 391-89-45;Борисова Наталья;все хорошо;в работе;;;
610802;МТС-пресс;Москва;;799-90-19,967-99-60;Ирина Акопян;новое;новое;;;
633996;Му-Му;Москва;Карманицкий пер., д. 9;7 (499) 277-11-07;Денис Солдатов;назначить менеджеру;новое;2012-02-02;Премиум;
633449;Му-Му;Москва;Люблинская ул., д. 169, корп. 2 (ТРЦ Мариэль, 3-й этаж);7 (499) 272-60-70, 272-60-71;Наумов Никита;все хорошо;оплачено;2012-05-02;Премиум;
632405;Му-Му;Москва;Покрышкина ул., д. 4;7 (495) 781-6-706, Отдел доставки: +7 (495) 781-8-781;Наумов Никита;все хорошо;оплачено;2012-02-02;Премиум;ННИ-2-БП-0-01-1231/C от 2011-01-01 до 2011-01-01
632404;Му-Му;Москва;Климентовский пер., д. 10, стр. 1;7 (495) 953-90-00, Отдел доставки: 7 (495) 781-87-81;Наумов Никита;все хорошо;оплачено;2012-02-02;Премиум;
